id,status,news,chance_of_playing_this_round,chance_of_playing_next_round
495,a,,,
496,a,,,
497,a,,,
498,a,,,
499,a,,,
500,a,,,
501,a,,,
502,a,,,
503,a,,,
505,a,,,
506,a,,,
507,a,,,
508,a,,,
509,a,,,
510,a,,,
511,a,,,
512,d,Thigh injury - 75% chance of playing,,75
513,i,Knee injury - Expected back 31 Dec,,0
514,a,,,
515,a,,,
516,a,,,
517,i,Knee injury - Expected back 21 Nov,,0
518,a,,,
519,a,,,
520,a,,,
521,i,Knee injury - Unknown return date,,0
522,a,,,
523,a,,,
524,a,,,
525,a,,,
526,a,,,
527,a,,,
528,a,,,
529,a,,,
530,a,,,
531,a,,,
532,a,,,
533,a,,,
534,a,,,
535,a,,,
536,a,,,
537,a,,,
538,a,,,
539,a,,,
540,a,,,
541,a,,,
542,a,,,
543,a,,,
544,a,,,
545,a,,,
546,a,,,
547,a,,,
548,a,,,
549,a,,,
550,a,,,
551,a,,,
552,a,,,
553,a,,,
