id,selected_by_percent,selected_rank,selected_rank_type
202,0.0,626,239
203,0.0,592,222
204,0.0,735,307
205,0.8,222,78
206,0.1,501,182
207,0.1,442,152
208,0.0,745,314
209,0.0,627,240
210,0.0,630,241
211,1.4,167,58
212,0.0,774,332
213,0.0,631,242
214,0.1,503,184
215,0.3,307,48
216,0.0,674,86
217,0.7,228,33
218,1.2,178,27
219,0.1,476,67
470,26.2,10,2
614,0.2,381,132
676,0.1,489,174
680,0.1,427,62
722,0.0,619,237
776,0.0,792,344
784,0.0,800,350
820,0.0,814,360
66,0.1,575,78
67,5.0,78,12
68,0.7,234,30
69,0.2,358,51
70,0.1,580,79
71,0.0,677,238
72,21.1,13,4
73,0.2,385,141
74,4.7,83,26
75,0.2,379,137
76,0.2,395,147
77,7.4,57,18
78,0.5,272,103
79,0.1,549,195
80,0.2,386,142
81,0.6,249,89
84,4.6,86,29
85,0.3,340,117
86,0.2,397,136
87,0.1,446,153
88,0.0,639,246
89,0.0,683,273
90,2.2,132,42
91,0.0,748,317
92,0.1,564,210
93,0.3,343,118
94,0.0,652,255
95,0.1,583,218
96,0.0,651,254
97,2.4,129,20
98,0.0,591,80
99,0.1,440,63
100,6.3,65,12
391,0.0,642,248
685,0.3,344,124
687,0.2,398,137
697,0.2,363,124
713,0.2,403,149
721,0.0,646,231
756,0.0,740,311
782,0.0,653,81
799,0.0,776,333
801,0.0,764,325
806,0.0,754,87
807,1.6,154,51
27,0.1,496,178
83,1.6,156,53
101,12.2,31,4
102,0.2,353,49
103,0.1,447,65
104,0.1,481,69
105,0.9,209,25
106,2.5,121,48
107,1.6,159,63
108,0.2,374,135
109,0.1,450,168
110,1.1,190,72
111,0.1,449,167
112,0.0,723,251
113,1.1,192,74
114,0.2,394,146
115,0.1,539,191
116,0.3,306,113
117,0.1,534,189
118,0.0,613,218
120,1.4,165,56
121,0.8,218,75
122,0.0,659,260
123,0.1,474,166
124,0.3,328,111
125,0.1,490,175
126,0.2,419,144
127,0.0,733,306
128,0.0,610,232
129,0.1,486,172
130,0.1,479,170
131,0.1,438,150
132,0.0,691,277
133,0.0,645,251
134,0.0,801,351
136,32.2,8,3
137,0.3,331,53
748,0.0,816,361
797,0.0,699,88
810,0.0,798,348
819,0.0,753,257
823,0.0,790,265
824,0.0,787,262
826,0.0,820,363
138,0.2,356,50
139,9.6,39,6
140,0.3,326,45
141,0.0,817,95
142,0.0,819,96
143,0.2,411,153
144,0.0,604,215
145,1.6,157,62
146,0.9,203,78
147,0.0,755,258
148,1.4,169,68
149,0.1,515,184
150,0.1,523,187
151,11.0,34,11
152,0.1,439,165
153,0.0,765,260
154,0.0,788,263
155,0.1,512,181
156,0.2,414,155
157,2.2,134,43
158,0.3,302,104
159,0.0,706,286
160,2.5,122,39
161,0.0,757,321
162,0.0,603,229
163,1.3,171,59
164,0.3,304,106
165,0.0,741,312
166,0.4,290,101
167,1.5,162,54
169,0.4,284,96
170,0.1,478,169
171,0.0,717,296
172,0.0,656,258
173,0.3,303,105
174,0.0,786,342
175,0.1,547,203
176,0.0,701,283
177,0.0,714,293
178,9.4,41,9
179,0.0,762,92
180,0.1,538,74
181,0.3,309,49
744,0.0,712,291
761,0.0,685,243
783,3.3,104,35
795,0.0,768,327
220,10.4,37,5
221,0.2,400,57
222,0.0,809,94
223,0.1,473,68
224,14.4,23,9
225,5.9,69,22
226,8.9,45,14
227,0.1,451,169
228,1.8,142,57
229,0.0,650,232
230,0.4,299,111
231,0.0,664,234
232,0.3,345,125
233,1.7,149,60
234,0.1,579,207
235,12.7,29,10
236,3.9,93,31
237,10.7,35,12
238,1.7,151,48
239,0.1,491,176
240,0.1,528,194
241,7.2,60,22
244,0.0,689,275
245,0.0,750,318
246,0.3,338,115
247,0.1,555,207
248,0.0,796,347
249,38.2,5,2
250,0.9,206,31
251,0.1,540,75
252,5.1,77,15
453,0.4,279,95
672,0.2,391,144
743,0.0,729,303
789,0.0,752,86
803,0.0,771,90
829,0.0,829,370
833,0.0,836,376
834,0.0,838,378
253,9.4,40,7
254,0.3,314,43
255,0.1,488,71
256,9.8,38,13
257,7.9,52,16
258,2.4,125,49
259,0.1,452,170
261,2.7,116,44
262,0.1,584,208
263,0.5,273,104
264,0.0,709,249
265,0.0,684,242
267,6.6,63,23
268,0.0,803,352
269,0.1,465,160
270,0.1,482,171
271,0.1,471,164
272,0.1,475,167
273,0.8,223,79
274,0.1,500,181
275,0.0,632,243
276,1.1,184,66
277,0.0,810,357
278,0.0,657,259
279,0.0,777,334
280,0.0,823,365
281,0.1,585,219
282,0.0,715,294
283,8.9,47,10
284,0.3,337,55
285,0.2,375,58
286,0.3,319,52
580,2.4,126,41
654,1.6,158,23
677,0.0,606,230
690,0.3,348,119
712,0.2,380,131
723,0.6,255,96
732,0.1,576,79
762,0.0,773,331
773,0.0,692,246
780,0.0,647,85
793,0.0,678,239
798,0.0,811,267
242,7.5,56,20
243,0.1,550,204
287,13.0,28,3
288,0.1,461,67
289,0.1,508,74
290,0.3,324,119
291,12.2,33,10
292,0.7,240,91
293,0.7,231,88
294,0.1,493,177
295,2.9,115,43
296,0.0,637,228
297,0.2,417,156
298,0.1,428,159
299,4.6,87,30
300,0.1,425,146
301,0.1,531,195
302,0.1,466,161
303,3.9,95,32
304,0.0,618,236
305,0.1,518,189
306,0.1,497,179
307,0.0,602,228
308,0.0,711,290
309,0.0,830,371
310,0.8,225,32
311,3.2,106,18
312,0.1,556,76
313,0.1,460,65
419,5.6,71,26
630,1.2,181,21
667,0.1,571,204
704,0.0,589,220
705,0.1,423,158
707,0.0,648,252
728,0.0,697,280
779,0.0,608,82
314,2.3,131,18
315,0.0,767,89
316,0.8,215,85
317,3.6,98,32
318,0.8,224,86
319,0.2,408,151
320,0.1,530,188
321,0.1,577,205
322,0.2,364,132
323,0.1,430,160
324,1.1,187,68
325,0.5,268,91
327,0.1,569,213
328,0.1,426,147
329,19.0,16,6
330,0.1,522,191
331,0.0,641,247
332,0.1,558,208
333,0.0,676,272
334,0.0,822,364
335,1.7,152,49
336,0.3,317,108
337,1.9,137,21
338,0.7,229,34
424,0.2,367,126
664,0.7,235,31
727,0.1,517,188
731,0.1,581,216
737,0.1,480,68
770,0.0,779,336
786,0.0,732,85
168,0.1,498,180
339,0.3,311,41
340,0.1,429,61
341,6.7,62,10
342,0.6,246,93
343,2.4,128,51
344,1.1,191,73
345,0.1,444,166
346,0.4,294,109
347,2.7,117,45
348,2.9,111,40
349,0.1,561,200
350,1.0,199,71
351,0.1,511,187
352,0.0,601,227
353,0.1,487,173
354,0.6,243,86
355,0.0,644,250
356,0.1,527,193
357,0.0,722,299
358,0.2,369,128
359,0.0,805,354
360,0.0,763,324
361,0.0,675,271
362,0.3,305,47
363,0.3,315,50
364,0.0,749,91
365,0.5,260,38
493,0.2,361,122
660,2.0,136,44
665,0.3,347,48
691,13.1,26,7
698,1.6,153,50
706,2.2,135,54
741,0.1,529,73
787,0.0,726,301
837,0.0,833,270
838,0.0,832,373
366,5.2,76,11
367,0.6,244,32
368,0.9,210,26
369,0.4,297,39
370,5.0,79,24
371,2.9,110,39
372,1.0,196,76
373,30.3,9,3
374,3.8,96,31
375,0.1,431,161
376,0.1,422,157
377,0.0,597,214
378,0.9,211,82
379,0.5,262,101
380,0.3,329,121
381,13.7,25,8
382,8.7,48,16
383,0.0,607,231
384,5.6,72,27
385,0.3,339,116
386,1.8,143,46
387,13.0,27,9
388,0.1,458,158
390,3.7,97,33
392,0.1,521,190
393,0.2,392,134
394,0.0,690,276
395,0.0,813,359
396,0.3,325,110
397,0.1,559,77
398,0.1,484,69
499,3.9,94,17
661,16.0,20,5
686,1.3,176,63
692,0.0,724,252
746,0.0,746,315
760,0.0,679,240
830,0.0,793,93
832,0.0,815,268
82,47.5,3,2
182,0.9,205,24
260,32.8,7,2
399,0.8,220,28
401,0.3,301,40
402,4.1,91,29
403,3.2,107,36
404,0.3,350,128
405,0.6,248,94
406,0.7,230,87
407,2.9,109,38
408,3.1,108,37
409,0.6,257,98
410,1.2,182,70
411,19.7,15,5
412,0.0,789,264
413,2.5,123,40
414,7.6,54,18
415,0.4,286,97
416,0.7,238,83
417,19.8,14,5
418,6.2,67,24
420,0.1,563,209
421,0.5,277,94
422,0.0,673,270
423,0.1,472,165
425,0.0,751,319
427,9.0,44,14
428,0.0,710,289
429,0.1,567,212
430,64.5,1,1
736,9.3,42,8
739,0.0,702,284
740,0.0,629,225
742,0.0,736,308
763,0.0,784,340
764,0.0,799,349
794,0.0,744,256
119,15.0,22,7
431,0.3,318,44
432,0.1,433,62
433,0.0,821,97
434,0.5,264,35
435,0.1,494,72
436,1.8,147,59
437,0.4,282,108
438,0.3,346,126
439,0.1,568,202
440,4.0,92,30
441,2.4,127,50
442,1.5,163,66
443,1.0,201,77
444,1.2,179,69
445,0.1,546,193
446,0.2,413,154
447,2.6,120,47
448,0.5,265,102
449,47.6,2,1
450,8.3,50,17
451,0.0,716,295
452,1.3,173,60
454,0.1,573,215
455,0.3,336,114
457,5.4,74,28
458,1.3,174,61
459,0.1,434,149
460,0.0,667,267
461,0.0,600,226
462,0.1,536,198
463,0.1,533,197
464,0.0,705,285
465,0.3,352,57
466,0.4,285,45
467,1.4,170,24
468,0.1,520,70
681,5.3,75,14
733,3.4,101,17
755,0.0,730,304
769,0.0,782,338
771,0.0,739,310
788,0.0,721,250
827,0.0,827,368
52,0.2,360,121
135,0.6,250,35
469,4.3,90,16
471,0.1,445,64
472,0.0,728,84
473,3.3,102,34
474,1.1,188,71
475,0.4,280,107
476,3.5,99,33
477,1.8,140,56
478,1.4,168,67
479,0.0,628,224
480,0.0,596,213
481,0.7,237,90
482,0.1,468,173
483,0.4,300,112
484,0.1,435,162
485,3.4,100,34
486,2.6,119,38
487,1.1,185,67
488,5.7,70,25
489,0.6,241,85
490,0.3,330,112
491,1.1,194,69
492,0.0,687,274
494,0.1,504,185
495,0.0,778,335
496,0.0,643,249
497,1.8,146,47
498,0.0,781,337
500,1.0,198,29
501,0.3,351,56
674,0.8,226,29
684,4.8,81,25
689,0.5,274,92
714,6.4,64,11
753,0.0,681,82
765,0.0,638,229
772,0.0,772,330
12,0.2,371,133
400,0.2,388,56
426,0.1,502,183
502,5.0,80,13
503,0.1,562,77
504,0.1,537,76
505,3.3,103,35
506,1.8,144,58
507,2.2,133,53
508,4.3,89,28
509,0.0,688,245
510,0.1,557,198
511,0.1,509,180
512,0.0,695,247
513,0.2,355,130
514,0.3,313,115
515,7.5,55,19
516,0.6,247,88
517,7.3,59,21
518,0.0,624,238
519,0.0,634,244
520,0.0,828,369
521,0.1,554,206
522,0.1,544,201
523,0.1,566,211
524,0.0,707,287
525,4.6,84,16
526,2.4,124,19
527,0.4,298,46
669,0.7,236,82
675,1.1,189,22
693,0.1,532,196
696,0.1,459,64
715,0.3,335,47
716,0.0,587,210
729,0.0,824,269
734,0.0,662,263
805,0.0,719,90
814,0.0,760,259
835,0.0,835,375
836,0.0,837,377
528,0.1,424,60
529,0.3,312,42
530,0.1,483,70
531,2.6,118,46
532,0.3,310,114
533,0.0,802,266
534,0.3,327,120
535,0.0,588,211
536,0.0,734,253
537,0.1,548,194
538,0.2,382,138
539,0.1,507,179
540,0.3,342,123
541,2.9,112,41
542,0.1,519,186
543,0.3,308,107
544,0.1,456,156
545,0.0,738,309
546,0.0,700,282
547,1.5,164,55
548,0.0,759,322
549,0.0,660,261
550,0.0,666,266
551,0.1,545,202
552,0.1,551,205
553,0.2,412,141
554,0.3,321,109
555,0.0,655,257
556,0.0,785,341
557,0.1,541,199
558,0.2,415,142
559,0.0,654,256
560,1.3,172,25
561,0.5,269,41
562,0.4,281,43
563,0.1,524,71
564,0.1,526,72
668,3.2,105,36
670,8.1,51,9
678,0.5,276,105
683,5.6,73,23
694,8.6,49,15
724,0.1,578,206
730,1.0,202,30
735,0.0,649,253
774,0.0,672,237
775,0.0,831,372
800,0.0,825,366
812,0.1,505,73
813,0.0,795,346
821,0.0,812,358
822,0.0,808,356
565,4.7,82,14
566,0.3,334,46
567,1.8,145,20
568,10.7,36,12
569,2.9,113,42
570,0.2,410,152
571,0.1,552,196
572,0.0,669,235
573,0.9,208,81
574,0.3,320,116
575,17.5,17,6
576,0.0,742,255
577,0.0,605,216
578,0.3,322,117
579,0.1,457,157
581,0.2,418,143
582,9.2,43,13
583,0.0,725,300
584,0.2,362,123
585,0.2,404,138
586,0.2,396,135
587,0.0,593,223
588,0.0,611,233
589,0.0,770,329
590,0.0,665,265
591,0.1,432,148
592,0.0,804,353
593,1.0,200,72
594,0.0,743,313
595,0.2,373,129
596,1.1,186,28
597,6.2,66,13
598,0.0,682,87
599,0.5,263,39
673,0.8,219,76
717,1.2,183,65
726,0.4,283,44
745,0.0,615,219
750,0.0,633,226
751,0.0,794,345
790,0.0,761,323
796,0.2,368,127
804,0.0,680,241
811,0.0,791,343
818,0.0,617,83
326,0.2,420,145
600,1.9,139,19
601,0.2,366,52
602,0.2,387,55
603,2.3,130,52
604,0.0,586,209
605,0.1,436,163
606,1.9,138,55
607,0.0,609,217
608,0.0,623,223
609,0.1,492,176
610,4.3,88,27
611,0.1,560,199
612,1.0,197,70
613,0.4,296,103
615,1.3,175,62
616,0.0,599,225
617,0.0,718,297
618,0.0,614,235
619,0.0,693,278
620,0.0,612,234
621,0.2,377,130
622,0.1,582,217
623,0.5,266,90
624,12.6,30,8
625,0.6,258,37
626,0.5,270,42
659,0.3,341,122
671,0.5,267,40
679,0.8,217,27
708,0.4,289,100
718,0.0,661,262
738,0.0,616,80
747,0.0,622,222
752,0.0,636,227
758,0.0,731,305
785,0.0,704,89
791,0.2,401,59
802,0.0,769,328
815,0.2,393,145
825,0.0,797,92
627,0.1,443,63
628,1.1,195,23
629,0.5,271,36
631,0.1,464,172
632,0.1,513,182
633,0.2,399,148
634,0.1,516,185
635,0.1,535,190
636,0.1,437,164
637,0.1,514,183
638,0.9,214,84
639,0.0,775,261
640,0.4,295,110
641,0.9,204,79
642,0.1,467,162
643,0.1,477,168
644,0.0,598,224
645,0.0,663,264
646,0.3,332,113
647,0.0,807,355
648,0.0,635,245
649,0.0,826,367
650,0.2,389,133
651,0.4,293,102
652,1.2,180,64
653,0.0,668,268
655,0.2,409,61
656,0.0,594,81
657,0.0,625,84
658,1.8,148,22
663,0.1,448,154
682,0.1,553,197
695,0.0,640,230
709,0.1,565,201
720,0.1,462,66
749,1.2,177,26
766,0.0,620,220
767,0.0,766,326
777,0.0,818,362
778,0.0,756,320
809,0.0,727,302
816,0.0,713,292
817,0.1,574,78
828,0.0,780,91
831,0.0,806,93
